4871 M 0 0 9 21 1981 0.0164383562
4873 M 1 0 11 23 1981 0.1890410959
4875 M 2 0 11 22 1982 1.1863013699
4882 M 1 0 11 23 1981 0.1452054795
4922 M 8 0 11 21 1983 1.5479452055
4926 M 2 0 5 19 1982 0.0219178082
4930 M 3 0 5 2 1983 0.9342465753
4934 M 2 0 11 22 1982 0.4849315068
4936 M 2 0 11 22 1982 0.4821917808
4938 M 3 0 10 19 1983 1.3726027397
4940 F 0 0 9 15 1982 0.2794520548
4942 F 4 0 11 19 1984 2.4575342466
4944 M 0 0 10 10 1982 0.3397260274
4948 F 4 0 6 11 1986 3.9917808219
4950 M 4 0 11 21 1983 1.4328767123
4952 M 2 0 11 21 1983 1.4328767123
4964 M 6 0 11 19 1984 2.295890411
4966 M 3 0 9 16 1982 0.1205479452
4968 F 2 0 4 12 1983 0.6630136986
4970 M 2 0 11 22 1982 0.2767123288
5109 F 3 L 11 25 1985 1.3917808219
5113 M 2 R 9 18 1984 2.0082191781
5127 M 6 2 5 6 1988 6.1397260274
5133 F 2 0 11 21 1983 1.6767123288
5151 F 2 0 11 19 1984 0.5123287671
5153 F 5 0 11 22 1982 0.6712328767
5169 M 0 0 1 1 1984 1.6082191781
5176 M 0 0 9 9 1983 0.3780821918
5178 M 0 0 11 21 1983 0.5671232877
5180 M 1 0 11 22 1983 0.6
5182 F 1 0 11 21 1983 0.5753424658
5203 M 1 R 11 19 1984 2.1835616438
5205 F 13 R 11 20 1995 9.6931506849
5233 F 14 L 11 22 1994 12.580821918
5235 M 3 0 9 5 1983 1.3479452055
